"6,0","6,0.01","6,0.1","6,0.2","6,0.3","6,0.4","6,0.5","6,0.6","6,0.7","6,0.8","6,0.9","6,0.99","6,1.0"
0.9999999999999999,1.0,1.0,0.8333672961822871,0.5837060729973318,0.4465413755133523,0.3637124513577387,0.3082703756632884,0.26855934430648887,0.23871586014524357,0.21546855439667317,0.1985417052458724,0.19684809495550717
0.7062062366482406,0.7191032444728879,0.8712291708904356,0.8853939350911562,0.7313776649961206,0.641935500649081,0.5879245312183627,0.5517719373794001,0.525877239267906,0.5064169266989087,0.49125789035644474,0.4802202252810831,0.4791158731641917
0.6478369589782436,0.6502698727621434,0.706809438056367,0.6581161955336086,0.5150499231344272,0.43410236358513027,0.38522094739523566,0.3525018560530214,0.329066466934275,0.31145433569371606,0.2977349570573947,0.28774560693545714,0.28674612251781106
0.5865439566116426,0.5933211004304616,0.6975693780547025,0.6991348186820452,0.5770446778190015,0.5061785846392208,0.4633849462732304,0.43474078666338933,0.4142240878986545,0.39880543080717734,0.3867946455854345,0.37804944594268464,0.3771744385604999
0.6444147285323586,0.6565111395699675,0.8067028839108321,0.8322539091325112,0.6961823796143023,0.6165112727159248,0.5684007063014902,0.53619752653576,0.5131317340155727,0.4957973111910442,0.48229429176953176,0.47246245478703863,0.47147875751932855
0.623599947983909,0.6373017851994776,0.8049528281882967,0.848558876677205,0.7196911725188093,0.643453567069822,0.5974162472283395,0.5666009575344386,0.5445291317361244,0.5279418037713552,0.5150206841942078,0.505612603234686,0.5046712353185256
0.6078627262342097,0.6029079228033454,0.5918472064614979,0.49842731316015015,0.36272327748768907,0.2875764846333159,0.24219790120231593,0.21182345581022033,0.1900674316494591,0.17371745391865204,0.16098119627575502,0.15170764677132942,0.15077981098345264
0.6337821643316891,0.6360937980753826,0.6927808350126874,0.6471388329176309,0.5081917740301984,0.4294712169344222,0.38193467158986477,0.3501157764430022,0.3273251204400205,0.31019759308184025,0.29685564073310944,0.28714113323239787,0.28616914448969655
0.62188470040022,0.6208494239141762,0.6463282390357059,0.5786682557178153,0.4412026997645302,0.3641216968077084,0.3175751656770402,0.2864189959891028,0.26410297348259015,0.24733214412898183,0.23426808620599165,0.22475586113658674,0.2238041435417292
0.5823639147796356,0.5923208269832023,0.7276720758606618,0.7545305034340548,0.6356533756528647,0.5656931062788764,0.5234465805059978,0.49516863037187253,0.47491419799076684,0.45969263460834764,0.4478354138052937,0.4392019888769243,0.43833817754084214
0.609034409442786,0.6281006590899987,0.8489275849863922,0.9373259618906993,0.8161208099578006,0.7426070081172611,0.6982146117945627,0.6685002523290067,0.6472170396520874,0.631222399098676,0.6187628300296055,0.6096908412257478,0.6087831945734357
0.6332012497729064,0.6374357366876898,0.7127487262605532,0.681851897932545,0.5442668145757786,0.4657844181997249,0.4183915637860209,0.38666889821385264,0.3639471727272495,0.3468714840722793,0.3335698779691493,0.32388475473368217,0.322915698462074
0.602177154126397,0.603317856368598,0.6516612419445578,0.6060689983860308,0.4758295115550777,0.40204903399667186,0.3574955408385217,0.32767336784449386,0.3063129313221027,0.2902602370627567,0.2777555198420879,0.268650631600157,0.26773965513713227
0.5941003755789439,0.5920219810514189,0.6100327515471533,0.5423120790005218,0.41249298042024185,0.3397537362316952,0.29582904397749293,0.26642773957189003,0.24536879157363156,0.2295425971317311,0.2172144215064215,0.2082380000888392,0.2073398681031063
0.6078303825645209,0.6130165742850125,0.6999015227697758,0.6833889025964281,0.5539631162063527,0.4795895904716187,0.43467793840784547,0.4046160772052524,0.38308392705772587,0.3669021829434099,0.35429700614061777,0.3451189363255015,0.3442005849537739
0.5782396598177059,0.5932243128050827,0.77752093722872,0.8436694790803896,0.7291309931669911,0.6602078283182911,0.618587503748554,0.5907286484529342,0.5707744987263809,0.5557785968341575,0.5440971592346788,0.5355916849395528,0.534740660056454
0.5970640729189225,0.6180568827862775,0.8586136835947646,0.9650025091735615,0.8485604230341457,0.7770971834808185,0.733942924327881,0.7050574187364668,0.6843678444322736,0.6688193300811212,0.6567073503476291,0.6478884493725803,0.6470060627995682
0.56716636344973,0.565981908692166,0.5951536613763588,0.5418210392057032,0.4205920911727423,0.3522060189073349,0.31091005414785894,0.28326837766400115,0.2634697006588691,0.24859061816226816,0.23700021952962136,0.22856106652083846,0.227716666005103
0.5265781969951797,0.5299531998908958,0.6069688624151295,0.599676859856513,0.49337839746517564,0.43179570116510285,0.3946080811249349,0.3697162902449662,0.3518872663658672,0.33848848026659584,0.32805112677013404,0.3204514661218777,0.31969113030494967
0.538725787954524,0.536587918898716,0.5592203434591991,0.5066931251444464,0.3933619369728205,0.32942882703114335,0.2908219142875527,0.26498011805116706,0.24647062653589746,0.23256042617437458,0.22172472936244875,0.2138350549114197,0.21304566983567993
0.4523519385823116,0.4549814487186713,0.5317620173930087,0.5397873209678599,0.4551784246775539,0.40534943445964117,0.3752594391948501,0.35511853114772096,0.34069238765997567,0.3298508420854602,0.3214055857582995,0.3152564599294385,0.31464120114978944
0.5635204292442044,0.5643970315243376,0.6138173632927191,0.5771439986356404,0.458277121251359,0.3906273185563753,0.3497758964280889,0.32243177478808027,0.3028462744499151,0.2881273952171177,0.2766617903791404,0.26831345362232395,0.26747816285166326
0.563434762227191,0.568182413326929,0.6549975762795981,0.6477020844469814,0.5312536297772694,0.4639106804504987,0.42324461096097127,0.3960245010774348,0.3765277915561456,0.36187575116034576,0.3504620740034028,0.3421516331575818,0.3413201326315992
0.5423573383659129,0.5475266171776646,0.6403915340666937,0.6422478142410604,0.5323498447325079,0.468392445143243,0.4297707292660416,0.4039190685621711,0.38540257373955467,0.37148714074280254,0.36064726278527315,0.35275462299116145,0.35196491805938146
0.554177797344241,0.5676920927105477,0.7400445668343001,0.8018406844817683,0.6935736886876498,0.6283676720615505,0.5889919452015839,0.5626355753231908,0.543757552900951,0.5295704172261964,0.5185189894149212,0.5104722368705177,0.5096671093801428
0.5472658677164373,0.5602919597103736,0.7285777581126609,0.7886246107244079,0.682118384612685,0.6179751088201288,0.5792411963648549,0.553314428667688,0.5347441132295675,0.52078818611926,0.5099168643428605,0.5020012004806031,0.501209243877105
0.5287107732800242,0.5444137397103439,0.7402942795677852,0.8258817393581548,0.726567402262589,0.6655792302629948,0.6287505705254748,0.6040990907298516,0.58644217978358,0.57317276413329,0.5628361488504948,0.5553099352610189,0.5545568752038623
0.5425817176075988,0.5531240200619015,0.6978608530901671,0.7403966037937024,0.6337529785441215,0.5701668396835582,0.531769367181516,0.5060677996803099,0.4876588245517949,0.4738241114013465,0.46304721317421405,0.45520032440306624,0.4544152225060508
0.5457127358235714,0.5481144525384802,0.6139349004931354,0.5938568887949973,0.4812467962097088,0.4165458913918972,0.3774752340879594,0.351323074872009,0.33259129317087266,0.3185140333532941,0.3075481997912235,0.29956373863763597,0.29876490583072635
0.541471662202078,0.534338656891736,0.5084698469075812,0.417289176643645,0.3000509051264657,0.23530251338012592,0.19620325839128655,0.17003191525472583,0.1512863908905721,0.13719885219072805,0.1262250147304222,0.11823470145974846,0.11743524544957198
0.498350318875703,0.49781522436424885,0.5397155401701896,0.5107485508928593,0.41045677536161407,0.35306919115291663,0.31841489084830216,0.2952188453033501,0.2786043675702806,0.2661183357662049,0.25639203127153165,0.2493101189781926,0.24860153247731107
0.5313860397867467,0.5550391708629095,0.8274517732596325,0.9725686778727736,0.8773702969323502,0.8165586496666479,0.7798365731656101,0.7552563764592114,0.7376506307553731,0.7244195808909791,0.7141129174880917,0.706608467357066,0.7058575751217874
0.5187411748394978,0.5314977219511476,0.6998570050169441,0.7659187360824316,0.6677581921676397,0.6081330330090529,0.5721275157942245,0.5480269622644108,0.530764696046179,0.517791826702108,0.5076862832214806,0.5003282598195382,0.4995920288892116
0.5161684624009161,0.5174490546811001,0.5752136690683722,0.5549811120260797,0.4504945232676246,0.39040947942873533,0.3541262125947367,0.32983975712929914,0.3124443513812719,0.2993713997616756,0.28918786412052455,0.2817730867538828,0.28103119860297476
0.5102637957050646,0.5110893078627433,0.565012990013342,0.5429978694222468,0.439992007951012,0.3808120137055078,0.3450752756264463,0.3211546423801427,0.3040212604633462,0.2911451857837297,0.28111508111002625,0.2738119573483554,0.2730812475792317
0.5529118247890169,0.5576844299865797,0.6457275507499154,0.6415938559308842,0.5283010003926445,0.4626341645792967,0.4229803030162695,0.3964377195847295,0.3774262973503678,0.3631389192694564,0.3520094078940963,0.3439057555178887,0.3430949518089904
